,content,gender,rhyme,met
1765,"Ensalce a Laura el amador toscano
en dulce canto y cítara sonora;
el que viva la amó, muerta la llora,
condense en Beatriz saber cristiano
Con noble voz y aliento sobrehumano,
por cuanto baña el mar y Cintio dora;
haga inmortal el nombre de Eliodora
el divino poeta sevillano
Y respondan las ninfas a su acento
con dulce halago y apacible risa,
del Betis en la plácida ribera:
Que al nombre celestial de mi Belisa
al olvido darían su tormento
Dante, Petrarca y el divino Herrera.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'D', 'C', 'E']","['-+-+---+-+-', '-+-+-+---+-', '--+--++--+-', '-+---+-+-+-', '-+-+-+---+-', '---+-+-+-+-', '+--+-+---+-', '--+--+---+-', '--+--+---+-', '-+-+---+-+-', '-+---+---+-', '-+---+---+-', '--+--+---+-', '+--+--+--+-']"
1766,"Cuando yo veo la gentil criatura
que el cielo, acorde con naturaleza
formaron, loo mi buena ventura,
el punto y hora que tanta belleza
me desmostraron la su hermosura,
ya sola de loor es la pureza;
mas luego torno con igual tristura
y me pongo a quejar de su crudeza.
Que no fue tanta la del mal Thedeo,
ni hizo la de Achila y de Potino,
falsos ministros de ti, Ptholomeo.
Así que lloro mi servicio indigno
y la mi loca fiebre, pues que veo
que me hallo cansado y peregrino
",0,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'C', '-', 'C', 'D']","['--++---+-+-', '-+-+-----+-', '-+-+--+--+-', '-+-+--+--+-', '+--+-----+-', '++---++--+-', '-+-+---+-+-', '-++--+---+-', '-+++---+-+-', '+---+----+-', '+--+--+---+-', '-+-+---+-+-', '---+-+---+-', '-+--+----+-']"
1767,"De la mano de Dios abandonado,
el sello de Satán llevo en la frente:
que arrastra mi conciencia eternamente
el grillete maldito del pecado
Para salir, Señor, de tal estado,
mi frágil voluntad es impotente,
a asfixia condenada en el ambiente
que emponzoña la vida del malvado
Me aborrezco a mí mismo y me desprecio,
derrumbado hasta el fondo de la sima
donde oculto, Señor, mi orgullo necio
Mi espíritu conforta, me fe anima:
esclavo de mi culpa, ¿no habrá precio
que de esta servidumbre me redima?
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-----+---+-', '-+---++--+-', '-+---+-+-+-', '--+--+---+-', '---+-+-+-+-', '-+---++--+-', '-+---+---+-', '--+--+---+-', '+-+-++-+-+-', '--+--+---+-', '--+--+-+-+-', '-+---+-+++-', '-+---+-+++-', '-+---+-+-+-']"
1768,"¡Oh qué dulces saetas se tiraron
de amor el hijo y madre lastimada
cuando de lo buscar llegó cansada
al templo do sus ojos lo encontraron!
No disputando, o doctrinando, hallaron
la infinita Sapiencia disfrazada
con pueriles miembros y ocultada
a los que en sus respuestas se admiraron;
Mas con mucha humildad escucha el Niño,
y con prudencia, a veces, les pregunta
como quien doctrinado ser desea
¡Oh Cordero más blanco que el armiño!
la alta humildad, que ese silencio apunta,
dad, que mi alma siempre imite y lea.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-++--+---+-', '-+-+-+---+-', '-----+-+-+-', '-+-+-+-+-+-', '+--+---+-+-', '--+--+---+-', '--+-+----+-', '-----+---+-', '--+--+-+-+-', '---+-+-+-+-', '-----+-+-+-', '--+-++---+-', '+--++--+-+-', '+-+-+-+--+-']"
1769,"Entre la sombra que al pavor provoca
cruzada a trechos por destellos rojos,
sobre un techo de pálidos abrojos
la diosa vela que este siglo invoca
Sus manos pulverizan cuanto toca;
de reír y llorar viénenle antojos,
y si hay perlas pendientes de sus ojos,
otras se ven en su entreabierta boca.
Yace rota a sus plantas una lira,
todo gastado en su redor se advierte,
libro, cetro, laurel, lábaro, espada
¡No te acerques, mortal, que si te mira
tu divino cerebro se convierte
en escoria, en ceniza, en polvo, en nada!
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+---+-+-', '-+-+---+-+-', '-++--+---+-', '-+-+-+-+-+-', '-+---+-+-+-', '-+--++---+-', '-++--+---+-', '+--+---+-+-', '+-+--+-+-+-', '+--+---+-+-', '+-+--++--+-', '+++--+--++-', '--+--+---+-', '--+--+-+-+-']"
1770,"Te miro con el alma contristada,
como si fueras la ilusión hermosa
que acarició mi juventud fogosa
y hoy se deshace en la vejez helada
Tú fuiste para mí dicha soñada,
que, al pasar fugitiva y presurosa,
convierte un cielo de color de rosa
en nimbo que oscurece la mirada.
Contigo ardió mi juventud florida,
sin ti se apaga mi existencia inerte;
contigo hallé felicidad cumplida,
sin ti el desmayo de mi pecho fuerte;
tú, matando, colmábasme mi vida;
tú, sin matar, me empujas a la muerte.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++---+---+-', '---+---+-+-', '---+---+-+-', '+--+---+-+-', '++---++--+-', '--+--+---+-', '-+++---+-+-', '-+---+---+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '+-+--+---+-', '+--+++---+-']"
1771,"En las tardes brumosas del invierno,
cuando el sol taciturno, paso a paso
va cayendo en las sombras del ocaso
como envuelto en las llamas de un infierno,
abro las mustias alas y me cierno
por la infinita bóveda al acaso,
falto de luz y de vigor escaso,
presa de las nostalgias de lo eterno.
Y subo, subo, y cuando el ojo mío
descubre entre los velos de la noche
mi supremo ideal, en el vacío
una mano brutal mis olas cierra
y caigo sin una ¡ay! sin un reproche,
sobre el fangal inmundo de la tierra.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'E', 'D', 'E']","['--+--+---+-', '--+--+-+-+-', '+-+--+---+-', '--+--+-+-+-', '+--+-+--++-', '---+-+---+-', '+--+---+-+-', '+----+---+-', '-+-+---+-+-', '-+---+---+-', '--+--+---+-', '+-+--+-+-+-', '-+--+--+-+-', '---+-+---+-']"
1772,"Los ojos tristes de llorar cansados,
alzando el cielo, su clemencia imploro;
mas vuelven luego al encendido lloro,
que el grave peso no los sufre alzados;
mil dolorosos ayes desdeñados
son, ¡ay!, trasunto de la luz que adoro;
y ni me alivia el día, ni mejoro
con la callada noche mis cuidados.
Huyo a la soledad y va conmigo
oculto el mal, y nada me recrea;
en la ciudad en lágrimas me anego;
aborrezco mi ser, y aunque maldigo
la vida, temo que la muerte aún sea
remedio débil para tanto fuego.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+-+++-+-', '+--+-+---+-', '+--+---+-+-', '-+++-+---+-', '---+-+---+-', '+----+-+-+-', '-+-+-+-+-+-', '---+-+--++-', '--+--+---+-', '-+-+---+++-', '-+-+---+-+-']"
1773,"Al milagro de amor fiestas celebra,
y al prodigio de gracia, Manzanilla:
pide sus invenciones a Sevilla,
dispara fuegos, corre, y lanzas quiebra.
Eva segunda, que a la vil culebra
la cerviz corta y la soberbia humilla,
siendo del Padre rara Maravilla,
en quien Él se regala y se requiebra
Para salud del mundo el Hijo eterno
vistióse de su carne no manchada,
y de infinitos dones la enriquece
Llámase pura, santa, inmaculada,
y a pesar de las dudas y el infierno
más que el sol y la luna resplandece.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'D', 'C', 'E']","['--+--++--+-', '--+--+---+-', '+----+---+-', '-+-+-+-+-+-', '+--+---+-+-', '--++---+-+-', '+--+-+---+-', '--+--+---+-', '---+-+-+-+-', '-+---+-+-+-', '---+-+-+-+-', '+-++-+---+-', '-----+---+-', '+-+--+---+-']"
1774,"Católico señor, rey soberano,
do celestial virtud se manifiesta,
y en cuya potestad hoy tiene puesta
Dios la tutela del honor cristiano
Esta labor que lleva sólo grano
de verdad pura y al examen presta,
para prosecución de lo que resta
a vuestra Majestad pide la mano
Porque si mereciese tal defensa
el gran memorial que redimiendo
voy de la tiranía del olvido,
será la más insigne recompensa
que se me pueda dar y que pretendo
por paga del trabajo recibido
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+---++--+-', '+--+-+---+-', '-----+++-+-', '---+---+-+-', '+--+-+-+-+-', '--++---+-+-', '-----+---+-', '-----++--+-', '-----+-+-+-', '-+---+---+-', '+----+---+-', '-+-+-+---+-', '--++-+---+-', '-+---+---+-']"
1775,"La puerta levadiza, que la pasaje
te concedió suspensa libre ingreso,
llamada al centro de su mismo peso,
te intima con estruendo el carcelaje
Apenas puesto en arma el homenaje,
diste el asalto al cauteloso queso,
incauto ratoncillo, cuando preso
muerdes la red con tímido coraje
Fue tu glorioso antojo el instrumento
de tu prisión ¡Oh cuántos racionales
te imitan con malogro de la vida!
Mayor recato nos enseña el viento,
pues jamás atraviesa los umbrales
sin ver primero franca la salida.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+---+----+-', '+--+-+-+-+-', '-+-+---+-+-', '++---+---+-', '-+-+-+---+-', '+--+---+-+-', '-+---+---+-', '+--+-+---+-', '+--+-+---+-', '---+-+---+-', '++---+---+-', '-+-+-+-+-+-', '--+--+---+-', '-+-+-+---+-']"
1776,"Ha muerto la novicia ; toda blanca está muerta
Sonríe entre sus labios una triste azucena,
y a la luz amarilla, litúrgica e incierta
de los cirios, su carne de candor está llena
Ya pasó bajo el arco sombrío e inquietante
que la vida separa de la eternal mansión
La novicia era humilde, sensitiva y fragante
y un árbol muy frondoso era su corazón
¿A qué jardín de ensueño volará tu mirada,
novia feliz que has muerto bella y enamorada?
¿A qué arroyo sonoro, cristalino y riente
irá tu alma enjoyada de místicos cantares?
¿A qué flor tu exquisita fragancia adolescente?
¿A qué verso la esencia de tus labios azahares?
",0,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'E', 'F', 'G', 'F', 'G']","['++---+-+-+-++-', '-+--+-+-+--+-', '--+--+--+--+-', '--+--+---+-++-', '+-+--+--+-+-', '--+--+----+-+-', '--++-+---+--+-', '++-+-++----+-', '-+-+-+---+--+-', '+--+++-+----+-', '-++--+---+-+-', '-++--+--+---+-', '-++--+--+---+-', '-++--+---+--+-']"
1777,"El que llenó la tierra de armonía,
alción divino, que con raudo vuelo
desde las hondas simas de este suelo
hasta el cielo las alas extendía;
el que a la Europa culta embebecía
con alto numen, que aspiro en el cielo,
hoy es cadáver, que con torpe anhelo,
oculta el polvo de la tumba fría
No es un mortal el que la losa encubre;
es un genio, y el genio no perece,
del mundo vive siempre en la memoria:
Sobre la tierra que a Rossini cubre,
con luminar eterno resplandece
el sol inapagable de su gloria
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+-+---+-', '-+-+---+-+-', '---+-+-+-+-', '--+--+---+-', '---+-+---+-', '-+-+--+--+-', '+-+---+--+-', '-+-+---+-+-', '++-+---+-+-', '+++--+-+-+-', '-+-+-+---+-', '---+---+-+-', '---+-+---+-', '-+---+---+-']"
1778,"No sé por donde lleva mi fortuna
el curso vago de mi incierta vida,
por recios huracanes combatida,
desde el primer sollozo de la cuna
Ora esplendor de gloria me importuna
de la ciencia en las lides adquirida;
ora es mi alma del amor herida,
y me lamento al rayo de la luna
Paso la vida entre memorias tristes,
recordando la faz de mi Belisa;
y como cera me deshace el llanto
¡Oh los que alguna vez su rostro vistes,
su dulce boca, su gentil sonrisa,
decidme si hay olvido a tal encanto!
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['++---+---+-', '-+-+---+-+-', '-+---+---+-', '---+-+---+-', '+--+-+-+-+-', '--+--+---+-', '-+-+---+-+-', '-+-+-+---+-', '+--+---+-+-', '--+--+---+-', '---+-+-+-+-', '---+-+-+-+-', '-+-+---+-+-', '-++++--+-+-']"
1779,"De la fenisa reina importunado
el teucro huésped, le contaba el duro
Estrago, que abrasó el troyano muro,
y echó por tierra el Ilion sagrado
Contaba la traición y no esperado
engaño de Sinón falso y perjuro,
el derramado fuego, el humo oscuro,
y Anquises en su hombres reservado
Contó la tempestad que, embravecida,
causó a sus naves lamentable daño,
y de Juno el rigor no satisfecho.
Y mientras Dido escucha enternecida
las griegas armas y el incendio extraño,
otro nuevo y mayor le abrasa el pecho
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+-+---+-', '-++-+-+--+-', '-+---+-+-+-', '-+-+--+--+-', '-+---+-+-+-', '-+---++--+-', '---+-+-+-+-', '-+---+---+-', '-+---+---+-', '-+-+---+-+-', '--+--++--+-', '---+-+---+-', '-+-+---+-+-', '+-+--+++-+-']"
1780,"¿Por qué ese rostro, juvenil belleza,
negro antifaz oscurecer procura,
si tus ojos, tu cuello, tu cintura
desmienten de tu labio la aspereza?
¡Oh! ¿y eres tú? Perdona su torpeza
a quien tu vista, Angélica, asegura;
ven conmigo, mi bien: ya no me apura
tu falso honor, tu pérfida tristeza
Así cuando la noche aterradora
la extensa esfera cubre cristalina,
todo calla en la tierra, todo llora:
Mas luego el horizonte se ilumina,
y el vago carro de la blanca aurora
fresca revela el aura matutina
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+---+-+-', '+--+---+-+-', '--+--+---+-', '-+---+---+-', '-+-+--+-', '---+-+---+-', '+-+--+++++-', '-+-+-+---+-', '-+---+---+-', '-+-+-+---+-', '+-+--+-+-+-', '-+---+---+-', '-+-+---+-+-', '+--+-+---+-']"
1781,"De tus doradas hebras, mi señora,
Amor formó los lazos para asirme;
de tus lindos ojuelos, para herirme,
las flechas y la llama abrasadora.
Tu dulce boca, que el carmín colora,
su púrpura le dio para rendirme;
tus manos, si al encanto quise huirme,
nieve que en fuego se me vuelve ahora.
Tu voz suave, tu desdén fingido
y el albo seno, do el placer se anida,
pábulo añaden al ardor primero.
Amor con tales armas me ha rendido;
¡ay armas celestiales!, ¡ay mi vida!,
yo soy, yo quiero ser tu prisionero.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+-+---+-', '-+-+-+---+-', '--+--+---+-', '-+---+---+-', '-+-+---+-+-', '-+--++---+-', '-+---+-+++-', '+--+--++-+-', '-+-+---+-+-', '-+-+-+-+-+-', '+--+---+-+-', '-+-+-+-+-+-', '-+---+---+-', '++++-+---+-']"
1782,"A tu Pira luciente si canora
(joven feliz) ilustran ya piadosos
del Sol los paralelos luminosos,
por lauro eterno que tu frente honora
Triste, aunque más fecundo del Aurora,
será el llanto en afecto lastimosos;
si también nada menos Imperiosos
en la jurisdicción que reina Flora.
Dulce cantaste, dulce suspendiste,
que mucho sí del Fénix Mantuano
en la docta ceniza renaciste!
Maestro has sido hasta en faltar temprano,
pues con ello al engaño le añadiste,
nuevo aviso en lo frágil de lo humano.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+--+---+-', '+--+-+-+-+-', '-+---+---+-', '-+-+---+-+-', '+--+-+---+-', '-++--+---+-', '--++-+---+-', '-----+-+-+-', '+--+-+---+-', '-+-+-+----', '--+--+---+-', '++++---+-+-', '--+--+-+-+-', '+-+--+---+-']"
1783,"¡Qué oscura pompa, que alto mausoleo
con fúnebre lamento España ordena,
si del que solemniza en tanta pena,
no ha llevado la muerte el gran trofeo?
Su canto escucho, sus canciones veo
en el campo, en la corte y en la escena;
¿qué parte alumbra el sol donde no suena
la dulce lira del Hispano Orfeo?
No murió al fin; que de la muerte impía
le alcanzaron sus versos inmortales
nueva exención por fénix sin segundo.
Mas a ocupar los coros celestiales
siguió de su instrumento la armonía,
que no cupo en los términos del mundo
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'D', 'C', 'E']","['++-+-+---+-', '-+---+-+-+-', '-----+-+-+-', '+-+--+-+-+-', '-+-+---+-+-', '--+--+---+-', '++-+-+--++-', '-+-+-----+-', '+-++---+-+-', '+-+--+---+-', '+--+-+---+-', '---+-+---+-', '-+---+---+-', '-++--+---+-']"
1784,"En todo sois hermosa ¡oh Reina mía!
por Vos vive mi alma en gozo y fiesta
Si pregunto a los cielos «¿Quién es Ésta,
la Zarza, que en el fuego no se ardía?».
Altísonos responden: «Es María,
que estuvo en el peligro sólo puesta,
y venciendo a la culpa, asaz funesta,
de la salud del mundo atrajo el día »
¡Oh lumbre de la noche más oscura,
oh del airado mar seguro puerto,
oh arca de la amistad, que siempre dura!
Basa, donde el maná estuvo encubierto,
cedro de corrupción y de hermosura,
cuyo fruto dio vida al hombre muerto.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+-+-+-+-', '-++-+-+--+-', '--+--+-+++-', '-+---+-+-+-', '-+---+-+-+-', '-+---+-+-+-', '--+--+-+-+-', '---+-+-+-+-', '-+---+-+-+-', '---+-+-+-+-', '+----+-+-+-', '+----++--+-', '+----+---+-', '--+-++-+-+-']"
1785,"Sobre alta roca, desceñido el manto,
los ojos fijos en el claro cielo,
rota la lira sobre el duro suelo,
doliente exhala su postrero canto.
Absortas de su voz por el encanto,
gimen las musas en amargo duelo;
y vierte Saffo con febril anhelo,
triste raudal de inspiración y llanto.
Llora de amor; el fuego que la inflama
el piélago no apaga, que se extiende
sobre sus miembros e iracundo brama
Su noble acento, las edades hiende,
que es poco el mar para extinguir la llama
que genio nombran, y que Dios enciende.
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+---+-+-', '-+-+---+-+-', '+--+---+-+-', '-+-+---+-+-', '-+---+---+-', '+--+---+-+-', '-+-+---+-+-', '+--+---+-+-', '+--+-+--++-', '-+--++---+-', '---+---+-+-', '-+-+---+-+-', '++-+---+-+-', '-+-+---+-+-']"
1786,"Seis púberes esclavas de negra piel bruñida,
que el sol estivo envuelve con sus lenguas quemantes,
agitan los flabelos, mientras la preferida
se despoja de sedas, de oros y brillantes
Una nubia, de hinojos, le suelta la crepida,
otra le aromatiza los cabellos flotantes,
y dos tigres en brama, que la hermosa intimida,
se echan taimadamente a sus pies dominantes.
Elefantinas tropas describen contorsiones
hasta quedar arqueadas como interrogaciones,
ante la noble escena de plásticas lujurias
-Luego, la favorita, desnuda y paso a paso,
se va hundiendo en el agua -lo mismo que el ocaso-
y desde un tamarindo la atisban las tres Furias.
",0,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'C', 'D', 'E', 'E', 'D']","['++---+--+-+-+-', '-+-+-+---+--+-', '-+---+------+-', '--+--+-+---+-', '+-+--+-++---+-', '+-+--+---+--+-', '-++--+---+--+-', '+--+-+--+--+-', '---+-+--+---+-', '---+-+------+-', '---+-+--+---+-', '+----+--+-+-+-', '-++--+--+---+-', '--+--+-++--++-']"
1787,"Magia ensordecedora vierte al río
en la calma monótona del viaje,
cuando borra los lejos del paisaje
la sombra que se extiende en el vacío
Oculta en sus negruras el bohío
la maraña tupida, y el follaje
semeja los calados de un encaje
al caer del crepúsculo sombrío
Venus se enciende en el espacio puro
La corriente dormida, una piragua
rompe en su viaje rápido y seguro,
y con las nubes el Poniente fragua
otro cielo rosado y verde oscuro
en los espejos húmedos del agua
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+----+-+-+-', '--+--+---+-', '--+------+-', '-+---+---+-', '-+---+---+-', '--+--+---+-', '-+---+-+-+-', '--+--+---+-', '+--+---+-+-', '--+--++--+-', '+--+-+---+-', '---+---+-+-', '+-+--+-+-+-', '---+-+---+-']"
1788,"Yo adoro a una sonámbula con alma de Eloísa
virgen como la nieve y honda como la mar;
su espíritu es la hostia de mi amorosa misa
y alzo al son de una dulce lira crepuscular.
Ojos de evocadora, gesto de profetisa,
en ella hay la sagrada frecuencia del altar;
su risa es la sonrisa suave de Monna Lisa,
sus labios son los únicos labios para besar,
Y he de besarla un día con rojo beso ardiente;
apoyada en mi brazo como convaleciente
me mirará asombrada con íntimo pavor;
la enamorada esfinge quedará estupefacta,
apagaré la llama de la vestal intacta
y la faunesa antigua me rugirá de amor!
",0,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'C', 'D', 'E', 'E', 'D']","['+++--+--+---+-', '+----+-+----+-', '-+-++-----+-+-', '+-++-+-+----+-', '+----+-+----+-', '-++--+--+---+-', '-++--+-+--+-+-', '-+-+-+-+----+-', '+--+++--+-+-+-', '--+--+------+-', '---+-+--+---+-', '---+-+---+--+-', '---+-+----+-+-', '---+-+----+-+-']"
1789,"Un joven decadente. En su mirada obscura
na adivina que una pesadilla en asecho
ln oprime el corazón, lo anega de amargura...
Las tres, y en vano busca el reposo en su lecho.
-lista mujer, musita, no me será perjura?
ii Despreciará algún día el pacto que hemos hecho?
\M nieve de su amor seguirá siendo pura?—
Pronto sintió la réplica de un dulce abrazo estrecho.
—No dudes. Cuando salves « maldecido abismo
que .a los dos nos separa; cuándo de tu existencia
el hilo ceda al peso de tu infortunio mismo,
nomo acompaña al viento la delicada escencia,
¡iré también contigo, ensueño de mi vida!
¡imitaré tu gesto de trágico suicida!
",0,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'E']","['++---+----+-+-', '+--+-+---+--+-', '-+---+--+---+-', '-+-+-+---+--+-', '+--+-+-+--+-+-', '---+-+--+---+-', '+----+---++-++', '+--+-+-++-+-+-', '++---+---+--+-', '--+--+-+----+-', '-+-+-+----+-+-', '+--+-+----+-+-', '-+-+-+--+---+-', '---+-+--+---+-']"
1790,"No pretendo, Dios mío, que piadoso
el cáliz del dolor de mí separes
Yo apuraré, paciente y animoso,
la hiel con que mi espíritu acibares
¿Puedo acaso pedirte que me ampares
de la paz en el cómodo reposo,
si contemplo elevado a los altares
al infeliz, al triste no al dichoso?
Dame penas y angustias sin medida,
y llegará mi esfuerzo al heroísmo
en defensa del alma dolorida
¿Armas? Las he ensayado por mí mismo
en los rudos combates de la vida:
mucho Kempis y mucho Catecismo.
",0,"['A', 'B', 'A', 'B', 'B', 'A', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+-++---+-', '-+---+-+-+-', '+--+-+---+-', '+---+----+-', '+-+--++-++-', '--+--+---+-', '--+--+---+-', '---+-+-+-+-', '+++--+---+-', '---+-+---+-', '--+--+---+-', '+-++-+--++-', '--+--+---+-', '+-+--+---+-']"
1791,"Siempre guerra me dais, terribles celos;
celos, nunca acabáis de atormentarnos;
injustos celos, no queréis dejarnos,
pues que siempre nos dais tantos desvelos.
Ladrones sois de el nombre de los cielos,
que os disfrazáis ansí para matarnos,
pues de vuestra ponzoña no hay librarnos,
aunque más por huir alcemos vuelos.
Veneno sois, bastardos, mal nacidos,
de el alma pena y de la vida infierno,
flecha de el corazón, de el pecho fuego,
donde se abrasan todos los sentidos,
y al fin sois, celos, un tormento eterno
laberinto intrincado de amor ciego
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+-+-++-+-+-', '+-+--+---++-', '-+-+-+-+-++-', '--+-+++--+-', '-+-+-+---+-', '+--+-+---++-', '-----+-+-++-', '--+--+-+-+-', '-+-+-+-+-+-', '-+-+---+-+-', '+----+-+-+-', '---+-+---+-', '-+++-+-+-+-', '--+--+--++-']"
1792,"Episodios galantes: citas breves y oscuras;
femeninos perfiles en cerradas calesas;
silbidos que se cruzan en la sombras espesas;
y brazos donjuanescos que aprisionan cinturas.
Abadías que amparan un hervor de locuras,
monasterios que tienen encantadas princesas;
breviarios en que cartas de amor laten opresas,
rosarios que en los dedos cuentan cien aventuras.
Es un tiempo que pasa todo él de soslayo:
la mujer sospechosa sufre siempre un desmayo
y el galán bajo el lecho disimula una cita.
Se diría que Venus a rezar ha aprendido;
y, beatíficamente, moja el ramo florido
de sus dedos rosados en el agua bendita
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['--+--+-+-+--+-', '--+--+---+--+-', '-+---+---+--+-', '-+---+---+--+-', '--+--+-+-+--+-', '--+--+---+--+-', '-+---+--++--+-', '-+---+-+-+--+-', '+++--+-+-+--+-', '--+--+-+-++-+-', '--+--+---++-+-', '--+--+---++-+-', '---+--++-+--+-', '--+--+---+--+-']"
1793,"¿No deseas, amada, a las sencillas
gentes del pueblo unirte placentera
y pasearte conmigo por afuera,
entre flores, aldeanos y avecillas?
Los árboles —soldados en guerrillas—
cuidan la polvorosa carretera,
que cruza, como un cauce, la pradera,
seca el agua y borradas las orillas...
Al tornar a este pueblo, del vecino,
con todas sus brillantes lentejuelas
como una bruja saltará la Noche;
y para no extraviarnos del camino,
seguiremos las líneas paralelas
que trazaran las ruedas de algún coche.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+-+--+---+-', '+--+-+---+-', '--+--+---+-', '--+--+---+-', '-+---+---+-', '+----+---+-', '-+--++---+-', '+-+--+---+-', '--++-+---+-', '-+---+---+-', '-+-+---+-+-', '---+-+---+-', '--+--+---+-', '--+--+--++-']"
1794,"¡Qué lazos de oro desordena el viento,
entre gorzotas altas y volantes!
¡Qué riqueza oriental y qué cambiantes
de luz que envidia el sacro firmamento!
¡Qué pecho hermoso do el amor su asiento
puso, y de allí fulmina a sus amantes,
absortos al mirar las elegantes
formas, su delicioso movimiento!
¡Qué vestidura arrastra, de preciado
múrice tinta recamada en torno
de perlas que produjo el centro frío!
¡Qué extremo de beldad al mundo dado
para que fuese de él gloria y adorno!
¡Qué heroico y noble pensamiento el mío!
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['++-+---+-+-', '---+-+---+-', '+-+--+-+-+-', '-+-+-+---+-', '++-+-+-+-+-', '+--+-+---+-', '-+---+---+-', '+----+---+-', '+--+-+---+-', '+--+---+-+-', '-+---+-+-+-', '++---+-+-+-', '---+-++--+-', '++-+---+-+-']"
1795,"Cada día que vivo es un indulto
que me otorga, Señor, vuestra clemencia,
pues, decrépita y muda mi existencia,
sólo soy un cadáver insepulto
Brillar quisiera, renovado el culto
que al arte he tributado y a la ciencia
Y al contemplar mi estéril indigencia,
ni al lauro aspiro, ni al fracaso oculto
¿Por qué alejáis del viejo navegante,
cuando es mayor su triste desamparo,
la arribada a la tierra prometida?.
Quizá queréis, Señor, verle triunfante
a fuerza de remar con rumbo al faro
que anuncia el puerto de la eterna vida
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+-+-+-++-+-', '-++--+---+-', '--+--+---+-', '+-++-+---+-', '-+-+---+-+-', '-++--+---+-', '---+-+---+-', '-+-+---+-+-', '-+-+-+---+-', '-+-+-+---+-', '--+--+---+-', '-+-+-+++-+-', '-----+-+-+-', '-+-+---+-+-']"
